title,price,old_price,discount_offer,image_urls,images
Apple iPhone XS Max 512GB Silver (MT572RU/A) ,117990,126990,9000,https://img.mvideo.ru/Pdb/30040030m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040030m.jpg', 'path': 'full/8c4d4f8e8e4c20a03302d021d36c0595ab58eea8.jpg', 'checksum': 'e3ecba3ec0657254f78cea93007ae7e6'}]"
Apple iPhone X 64GB Space Gray (MQAC2RU/A) ,63990,69990,6000,https://img.mvideo.ru/Pdb/30030163m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030163m.jpg', 'path': 'full/71f2f565858955bc7e5e96238e79419869147b31.jpg', 'checksum': '3934557364e84be7527db3c3876e3daf'}]"
Apple iPhone X 64GB Silver (MQAD2RU/A) ,63990,69990,6000,https://img.mvideo.ru/Pdb/30030164m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030164m.jpg', 'path': 'full/83005e101f7752909c311a539b9e30e93d041769.jpg', 'checksum': 'c7b16ccb25d1c3eee0fe216c19b369ba'}]"
Apple iPhone XS 256GB Gold (MT9K2RU/A) ,92990,98990,6000,https://img.mvideo.ru/Pdb/30040019m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040019m.jpg', 'path': 'full/4b46470b2bb9ea13b2230075e395b6ae34fa444a.jpg', 'checksum': '1d7eac7d0473533b5298519ab763d234'}]"
Apple iPhone XR 64GB RED (MRY62RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040034m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040034m.jpg', 'path': 'full/50bd349868e2a56fd4f373a2ae41cb5589b3e4b7.jpg', 'checksum': 'f235fbaf6e52ecae8c94925598701d06'}]"
Samsung Galaxy Note 9 128Gb Черный ,71490,nan,0,https://img.mvideo.ru/Pdb/30039468m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039468m.jpg', 'path': 'full/1d4ca16e4fe5b683b8c3310299efc16489b7bd5d.jpg', 'checksum': '03bc021abfb099a4a4a13e407136a0c1'}]"
Xiaomi Mi 8 Lite 4/64GB Midnight Black ,17990,21990,4000,https://img.mvideo.ru/Pdb/30042077m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042077m.jpg', 'path': 'full/ba96e011b97b0cf79a9f3efabeab7b9d93e21913.jpg', 'checksum': '1df9178cc44c2fca5697c9e6fa2b5dbd'}]"
Honor 7A 16Gb Black (DUA-L22) ,7490,nan,0,https://img.mvideo.ru/Pdb/30038549m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038549m.jpg', 'path': 'full/6ca03e57a72b2bba242bd6c52b894f0609380b03.jpg', 'checksum': '516eebaf1968ceec3e674f4ef73f978e'}]"
Apple iPhone 7 32Gb Black (MN8X2RU/A) ,34990,nan,0,https://img.mvideo.ru/Pdb/30026135m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026135m.jpg', 'path': 'full/7c60f3d0fe7f5a0c56d922a6cfac88df87a38014.jpg', 'checksum': '7557b01ca2825e28807965da91e0d3a8'}]"
Honor View 20 128GB Midnight Black (PCT-L29) ,37990,nan,0,https://img.mvideo.ru/Pdb/30042281m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042281m.jpg', 'path': 'full/0781b9f9d497bcacf6840ae598928f970b988b29.jpg', 'checksum': '3ef5ae7c46f754e8f46e90c5690eda3e'}]"
Huawei P20 Pro Twilight (CLT-L29) ,39990,nan,0,https://img.mvideo.ru/Pdb/30032523m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032523m.jpg', 'path': 'full/3449cdc05662d09c22ad5aed820f689e4fac35b3.jpg', 'checksum': '14ec8cd05e07097d1c49ee55c1af5ee5'}]"
Honor 10 Lite 32Gb Midnight Black  (HRY-LX1) ,14990,nan,0,https://img.mvideo.ru/Pdb/30042218m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042218m.jpg', 'path': 'full/804163488f091947aa610735f1ea17a35ef89242.jpg', 'checksum': '821ae13b815e85ff03d8cb966057deb6'}]"
Samsung Galaxy J2 core 8Gb Black ,5990,nan,0,https://img.mvideo.ru/Pdb/30042226m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042226m.jpg', 'path': 'full/3934bbaa1f1bf15968da7749bb8c916468fda584.jpg', 'checksum': 'fc59ac3115b57808ff33a834c444983b'}]"
Honor 7C Blue (AUM-L41) ,10990,nan,0,https://img.mvideo.ru/Pdb/30038370m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038370m.jpg', 'path': 'full/019d6f9918c40bb320013eea936fe3bee28ad632.jpg', 'checksum': '0690a4bc8102120503edf315f9baf92a'}]"
Samsung Galaxy A7 64Gb Black (SM-A750FN) ,19990,21990,2000,https://img.mvideo.ru/Pdb/30040378m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040378m.jpg', 'path': 'full/d05970a9db9926c71ff85f1de85e0b794beb48ef.jpg', 'checksum': 'cdb622dec07d383586f774e190b7f13a'}]"
Huawei Mate 20 Pro Emerald Green (LYA-L29) ,59990,77770,17780,https://img.mvideo.ru/Pdb/30040242m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040242m.jpg', 'path': 'full/0b0b96f199d145e3c8b608edae090144caf9609d.jpg', 'checksum': 'f78b311f13c1a83fd91f71f6d74e1143'}]"
Honor 7C Gold (AUM-L41) ,10990,nan,0,https://img.mvideo.ru/Pdb/30038371m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038371m.jpg', 'path': 'full/4a0c4a2c469641b8c5bafc7bbb8e2a3fc6e59199.jpg', 'checksum': '340061c37722512d7c92ae522820f629'}]"
Apple iPhone XS Max 64GB Gold (MT522RU/A) ,89990,96990,7000,https://img.mvideo.ru/Pdb/30040025m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040025m.jpg', 'path': 'full/040c1dded17f93ded7bf622df1468a2a3522e237.jpg', 'checksum': '985a0c451dc6dbb6481682e1008f401b'}]"
Xiaomi Redmi 6 32Gb Gold ,9990,11990,2000,https://img.mvideo.ru/Pdb/30040793m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040793m.jpg', 'path': 'full/dabb0eaf0378ffa36855e693a1581c8c48b08cfe.jpg', 'checksum': 'b1808e8d4df4352b3a25357e0c42b40f'}]"
Samsung Galaxy J6+ 32Gb Black (SM-J610FN) ,12990,15490,2500,https://img.mvideo.ru/Pdb/30040773m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040773m.jpg', 'path': 'full/b0baeff5eac763aedf1ca53c3b7afffae2f25a96.jpg', 'checksum': '7e9855cc50a1e8d7060e3b5c35837e09'}]"
Huawei P Smart 2019 32 Gb Midnight Black ,14770,nan,0,https://img.mvideo.ru/Pdb/30041812m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041812m.jpg', 'path': 'full/aeb7b663122fa843250f02b0be3756457f369d22.jpg', 'checksum': 'cac23b68d80e65e297fb7221b4b533d1'}]"
Samsung Galaxy S8+ 64Gb Черный бриллиант ,37490,40990,3500,https://img.mvideo.ru/Pdb/30027821m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30027821m.jpg', 'path': 'full/319fe2e73cddb4a87a126e7b951023b9997506af.jpg', 'checksum': '5ceaf365a8a1db3b1bf10c97dfd54eb7'}]"
Honor 10 Lite 32Gb Sky Blue  (HRY-LX1 ) ,14990,nan,0,https://img.mvideo.ru/Pdb/30042216m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042216m.jpg', 'path': 'full/10d42999a8651fa7594017cc2158aaff28fbe44f.jpg', 'checksum': '8cb3b1349b4e5e00a67554fa0c7673a7'}]"
Honor 8C 32Gb Black (BKK-L21) ,12990,nan,0,https://img.mvideo.ru/Pdb/30040717m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040717m.jpg', 'path': 'full/2f2a9391074c9a9bce927181efd1f757a1336f5b.jpg', 'checksum': '03052b39c61f72b71dff03e558cc2c86'}]"
Honor 10 Lite 32Gb Sapphire Blue  (HRY-LX1) ,14990,nan,0,https://img.mvideo.ru/Pdb/30042217m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042217m.jpg', 'path': 'full/929aabe3ec6c0aea7f234cded9b7c506e71b2a87.jpg', 'checksum': 'e5024916dfe6276f8360b1d95eb6f060'}]"
Honor 8X 64Gb Black (JSN-L21) ,17990,nan,0,https://img.mvideo.ru/Pdb/30040291m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040291m.jpg', 'path': 'full/fb3a69a61f27a9512bdc5ed92c9a0ce00354c52b.jpg', 'checksum': '4adea29627274e9064cc81981fdc03aa'}]"
Samsung Galaxy J2 core 8Gb Gold ,5990,nan,0,https://img.mvideo.ru/Pdb/30042227m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042227m.jpg', 'path': 'full/cef39cfcb1edb7c7ab6665fe61cc4ca3bf5ce2b3.jpg', 'checksum': 'cd7ac3761efdc53b3c35cd516e7b3456'}]"
Xiaomi Redmi 6A 32Gb Black ,8490,nan,0,https://img.mvideo.ru/Pdb/30042053m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042053m.jpg', 'path': 'full/0cc0d8b35c5dcc8c46aebcff59ecd939e2283ac4.jpg', 'checksum': '7adc7aec02d58452a3ea544f7132d05e'}]"
Apple iPhone 6s 32GB Space Gray (MN0W2RU/A) ,24990,27990,3000,https://img.mvideo.ru/Pdb/30026282m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026282m.jpg', 'path': 'full/26a28220c8994a7d0b7c0435cd9e32caecd9243a.jpg', 'checksum': 'eb2e8351d5cad484dfc302dc7468a78f'}]"
Apple iPhone XS Max 256GB Gold (MT552RU/A) ,101990,109990,8000,https://img.mvideo.ru/Pdb/30040028m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040028m.jpg', 'path': 'full/c91ebf38fd5939dbefef15b1019345655107dbef.jpg', 'checksum': '985a0c451dc6dbb6481682e1008f401b'}]"
Samsung Galaxy A7 64Gb Blue (SM-A750FN) ,19990,21990,2000,https://img.mvideo.ru/Pdb/30040379m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040379m.jpg', 'path': 'full/8413088ea5cb63c51d38c1c7248f4f40a4ed181a.jpg', 'checksum': 'ec38483aeb8330085c7409b5b5c849c8'}]"
Samsung Galaxy J4+ 32Gb Black (SM-J415FN) ,10990,12990,2000,https://img.mvideo.ru/Pdb/30040771m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040771m.jpg', 'path': 'full/e99dafbbe88cf739238a2f6f222f0d006e0bd183.jpg', 'checksum': '762b908023e209c97de156c55e272f01'}]"
Honor 10 64Gb Phantom Green (COL-L29) ,24990,26990,2000,https://img.mvideo.ru/Pdb/30039440m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30039440m.jpg', 'path': 'full/37d1d8098ec11ec9289332bfa95fdc2a8f2cde1d.jpg', 'checksum': '7928350afb8a6a70b6dccbdddb7a4305'}]"
Apple iPhone 8 64GB Gold (MQ6J2RU/A) ,44990,46990,2000,https://img.mvideo.ru/Pdb/30030153m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030153m.jpg', 'path': 'full/3c27dbf179dca905620a38e28d3472883e725a32.jpg', 'checksum': 'fa128e5f041fd31b613ff4fb221c27b7'}]"
Apple iPhone XS 64GB Space Grey (MT9E2RU/A) ,80990,87990,7000,https://img.mvideo.ru/Pdb/30040014m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040014m.jpg', 'path': 'full/458656bb0c2e49b3fa9ac361b6500079712af3c8.jpg', 'checksum': '963b626f6021b8193e8ab96740d28452'}]"
Apple iPhone XR 128GB Black (MRY92RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040038m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040038m.jpg', 'path': 'full/b7a7de9ee07fe447493e5884890e7d264b6c1d18.jpg', 'checksum': '5e8deb0f2aade728414eebd5d39150ee'}]"
Apple iPhone 6s 32GB Rose Gold (MN122RU/A) ,24990,27990,3000,https://img.mvideo.ru/Pdb/30026285m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026285m.jpg', 'path': 'full/e9dac5a2e455152338fd98ccb38dcfc3f450d6fa.jpg', 'checksum': '0fa802afd519756d340fb66d21e7b7f9'}]"
Huawei P Smart 2019 32 Gb Blue ,14770,nan,0,https://img.mvideo.ru/Pdb/30041813m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30041813m.jpg', 'path': 'full/43e142398c3e36cbac8aa9cf9691693f36bae1a6.jpg', 'checksum': '55625418920cf2e2e32c9ca5e00b3faf'}]"
Honor 10 64Gb Midnight Black (COL-L29) ,24990,26990,2000,https://img.mvideo.ru/Pdb/30036818m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30036818m.jpg', 'path': 'full/fcb0de0bad5d1ef03bdfa39d331ebe0630553991.jpg', 'checksum': '95de1651fa8b999a155e6d14fbe5b95d'}]"
Sony Xperia XA1 Plus Black (G3412) ,11990,13990,2000,https://img.mvideo.ru/Pdb/30030903m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030903m.jpg', 'path': 'full/50c7ab4eaa9bcc640d21594f4ebc56aa349c5e09.jpg', 'checksum': 'af146954debc8d82ea78cff7a5b372c2'}]"
Huawei Y6 Prime 2018 Gold (ATU-L31) ,8790,nan,0,https://img.mvideo.ru/Pdb/30032656m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032656m.jpg', 'path': 'full/3954387982a7aad59e6284c487a2be340328fc1d.jpg', 'checksum': 'a982f68cf686a7c5c0be93b266992833'}]"
Apple iPhone 7 128Gb Black (MN922RU/A) ,43990,nan,0,https://img.mvideo.ru/Pdb/30026139m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026139m.jpg', 'path': 'full/433ca5f35500fc4f9f6b9e562014b7747e582e1d.jpg', 'checksum': '7557b01ca2825e28807965da91e0d3a8'}]"
Huawei Y5 lite Blue (DRA-LX5) ,6990,nan,0,https://img.mvideo.ru/Pdb/30040376m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040376m.jpg', 'path': 'full/5ca0d607cf6c91dee68b300cf4fbd8079e1f124e.jpg', 'checksum': '52a7203f4f6e47bb632dc79e59ee30f3'}]"
Huawei Mate 20 Twilight (HMA-L29) ,39990,47770,7780,https://img.mvideo.ru/Pdb/30040240m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040240m.jpg', 'path': 'full/111c504245245bfdd960f0c95eed1d58cd4d67ca.jpg', 'checksum': 'd0ba8e87a647ee27255b7e8d1d540a20'}]"
Apple iPhone XR 64GB Coral (MRY82RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040036m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040036m.jpg', 'path': 'full/769c0a72a69f846a8442acd29a121b65d4d03261.jpg', 'checksum': 'acf1dd0195fbbdb0843c93b754380592'}]"
Huawei P20 Lite Blue Ultramarine (ANE-LX1) ,16990,17990,1000,https://img.mvideo.ru/Pdb/30032446m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032446m.jpg', 'path': 'full/5ae4ca95025795849bed02bfe96b33e2964c123b.jpg', 'checksum': '02e0932be1feeadc6120e3d5c4b7ddb4'}]"
Samsung Galaxy J6+ 32Gb Red (SM-J610FN) ,12990,15490,2500,https://img.mvideo.ru/Pdb/30040774m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040774m.jpg', 'path': 'full/be57c5396e966cf1e1dd4780d8b65cb8a6b30b85.jpg', 'checksum': 'c76a92fec3f31d89d0e627a521b0eebc'}]"
Huawei Y5 lite Black (DRA-LX5) ,6990,nan,0,https://img.mvideo.ru/Pdb/30040375m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040375m.jpg', 'path': 'full/db38e032e87f4f260060ba8d4867da92616968ea.jpg', 'checksum': '8db9bc0868cc46fc9485f181eb523566'}]"
Huawei P20 Lite Midnight Black (ANE-LX1) ,16990,17990,1000,https://img.mvideo.ru/Pdb/30032445m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032445m.jpg', 'path': 'full/deaa6f318c9487d0e79ee9758c169132f6045b38.jpg', 'checksum': 'bb656cb2b725cc2420b2cc7cc6f1d9e6'}]"
Apple iPhone XS Max 256GB Silver (MT542RU/A) ,101990,109990,8000,https://img.mvideo.ru/Pdb/30040027m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040027m.jpg', 'path': 'full/a47039a7073d22ca441d5ec58c2c5c5135056821.jpg', 'checksum': 'e3ecba3ec0657254f78cea93007ae7e6'}]"
Apple iPhone 8 Plus 64GB Space Gray (MQ8L2RU/A) ,49990,55990,6000,https://img.mvideo.ru/Pdb/30030157m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030157m.jpg', 'path': 'full/f07b86bfdbf70734d2850c023ed26f11d915058a.jpg', 'checksum': '6ea6ba70ad85d6eb5ab7b6b699260c34'}]"
Apple iPhone XR 64GB Black (MRY42RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040032m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040032m.jpg', 'path': 'full/6a59c05dd00825841dea276823e86ae1392a2cde.jpg', 'checksum': '5e8deb0f2aade728414eebd5d39150ee'}]"
Apple iPhone 8 Plus 64GB Gold (MQ8N2RU/A) ,49990,55990,6000,https://img.mvideo.ru/Pdb/30030159m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030159m.jpg', 'path': 'full/912f8bf7eb123b9dca5bc8bb43a99c0c690c36a4.jpg', 'checksum': '5b092b0a466f5012e9c177ac2f6dc48e'}]"
Xiaomi Redmi 6 32Gb Black ,9990,11990,2000,https://img.mvideo.ru/Pdb/30040792m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040792m.jpg', 'path': 'full/2f8bdc3150697258f4726949351ff8369a2126b2.jpg', 'checksum': 'bab41277e3cb5d2a6b1953c40a226e96'}]"
Apple iPhone 8 64GB Space Gray  (MQ6G2RU/A) ,44990,46990,2000,https://img.mvideo.ru/Pdb/30030151m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030151m.jpg', 'path': 'full/50df2b03fd3968fa11e27d0278a6ecaa6d21ce08.jpg', 'checksum': 'f61e0b7e197d9fd90fc87ffea9effadd'}]"
Xiaomi Redmi 6A 16Gb Black ,7490,nan,0,https://img.mvideo.ru/Pdb/30042052m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042052m.jpg', 'path': 'full/39528129efbb2f549962d19e478008b147dc0ff6.jpg', 'checksum': '9b1e0ae8bb94b5dc441f50e7d55eb8f6'}]"
Honor 8X 64Gb Blue (JSN-L21) ,17990,nan,0,https://img.mvideo.ru/Pdb/30040292m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040292m.jpg', 'path': 'full/28c420cab66343faac2b232db0431811418f5b5e.jpg', 'checksum': '47167914a19b528dbafda2122aaf2139'}]"
Honor 7A 16Gb Gold (DUA-L22) ,7490,nan,0,https://img.mvideo.ru/Pdb/30038611m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038611m.jpg', 'path': 'full/9495041583faaef6e685afd867309c2ebf7cfb64.jpg', 'checksum': '56f111c45b594966847a26650cb385d5'}]"
Honor 8X 64Gb Red (JSN-L21) ,17990,nan,0,https://img.mvideo.ru/Pdb/30040290m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040290m.jpg', 'path': 'full/c4b6cef6ed5c303960f82fb803fcb99946026b0b.jpg', 'checksum': 'd0994ad2f6933bbfb428abf62e7bb1c0'}]"
ASUS ZenFone Max Pro (M1) ZB602KL 32Gb Black (4A005RU) ,12990,13990,1000,https://img.mvideo.ru/Pdb/30038684m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038684m.jpg', 'path': 'full/8615c7ba4b286172b3b9ffc6069dd59c24a06694.jpg', 'checksum': 'df2e991bdd732a08d27a4f94c41f70bc'}]"
Honor 7C Black (AUM-L41) ,10990,nan,0,https://img.mvideo.ru/Pdb/30037059m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30037059m.jpg', 'path': 'full/b275bc9562f45b93f5041665b584171d6f123d7e.jpg', 'checksum': 'edf684a38f7918a5d6ce661c9e0d064f'}]"
Apple iPhone XS Max 64GB Space Grey (MT502RU/A) ,89990,96990,7000,https://img.mvideo.ru/Pdb/30040023m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040023m.jpg', 'path': 'full/8dabbc67bad47ef1be9eea4c156fd64fba8b2377.jpg', 'checksum': 'a3283de6f4f9b7de73b58f50204eda29'}]"
Xiaomi Redmi 6A 16Gb Gold ,7490,nan,0,https://img.mvideo.ru/Pdb/30042054m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042054m.jpg', 'path': 'full/003f75831acf58960781ebb7fdf6d89d09038f20.jpg', 'checksum': '556eaae763cb0c3f08aa282ff97595ed'}]"
Apple iPhone XS 64GB Gold (MT9G2RU/A) ,80990,87990,7000,https://img.mvideo.ru/Pdb/30040016m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040016m.jpg', 'path': 'full/aa0946bd8f6a84bc672e2f867270e150e9a76cb6.jpg', 'checksum': '1d7eac7d0473533b5298519ab763d234'}]"
Samsung Galaxy J4 (2018) Black (SM-J400F) ,9990,nan,0,https://img.mvideo.ru/Pdb/30038499m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30038499m.jpg', 'path': 'full/0f7fa989b533178e263e40d4034972b7a4166328.jpg', 'checksum': '96b100339a4b37ebaa16fa716db2a0d4'}]"
Samsung Galaxy A6 (2018) Black (SM-A600F) ,15990,18490,2500,https://img.mvideo.ru/Pdb/30037047m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30037047m.jpg', 'path': 'full/7dcbae3db70e1f70a83352c416482d16a8408312.jpg', 'checksum': '9feff41e45bf5daacba05112f20722e7'}]"
Apple iPhone X 256GB Space Gray (MQAF2RU/A) ,72990,79990,7000,https://img.mvideo.ru/Pdb/30030165m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030165m.jpg', 'path': 'full/013d500bf3809ea6b2831f64b677fa37a5b9fe0d.jpg', 'checksum': '3934557364e84be7527db3c3876e3daf'}]"
Apple iPhone X 256GB Silver (MQAG2RU/A) ,72990,79990,7000,https://img.mvideo.ru/Pdb/30030166m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030166m.jpg', 'path': 'full/a30a00c1d16d8d82eb2445f973ce44bf12f8fe7e.jpg', 'checksum': 'c7b16ccb25d1c3eee0fe216c19b369ba'}]"
Apple iPhone XR 64GB White (MRY52RU/A) ,59990,63990,4000,https://img.mvideo.ru/Pdb/30040033m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040033m.jpg', 'path': 'full/db236d1bbf0cb068c5c3960eb9fc716ce79dc06e.jpg', 'checksum': '8bf923831dcc62e2b70bfa5bfe3e99d7'}]"
Apple iPhone XS Max 256GB Space Grey (MT532RU/A) ,101990,109990,8000,https://img.mvideo.ru/Pdb/30040026m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040026m.jpg', 'path': 'full/18cd57e8e0857e9fdb67a9f60c7f0e73e5e106fb.jpg', 'checksum': 'a3283de6f4f9b7de73b58f50204eda29'}]"
Apple iPhone 7 Plus 32Gb Black (MNQM2RU/A) ,44990,nan,0,https://img.mvideo.ru/Pdb/30026229m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026229m.jpg', 'path': 'full/51e06e64c2f4a6290c1d5a45f7e527373cc9418a.jpg', 'checksum': '8f0f2e48ca585ec37b78df38a32022ee'}]"
Apple iPhone 8 Plus 64GB Silver (MQ8M2RU/A) ,49990,55990,6000,https://img.mvideo.ru/Pdb/30030158m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030158m.jpg', 'path': 'full/6a1f045f1c62e00cd5b53f6d9e21d700d5d8b478.jpg', 'checksum': '2cd2c729f642ad416711cbc3193262ed'}]"
Honor View 20 128GB Sapphire Blue (PCT-L29) ,37990,nan,0,https://img.mvideo.ru/Pdb/30042280m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30042280m.jpg', 'path': 'full/3698a4fd0b4636976d5e2c496f3feaf07eca3507.jpg', 'checksum': '79ac9ca3c0ee6e7a8d1c161509c88413'}]"
Samsung Galaxy S9+ 64Gb Черный бриллиант ,55990,61990,6000,https://img.mvideo.ru/Pdb/30032351m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032351m.jpg', 'path': 'full/9dd6aad6f854d0667373d9bcf26e38458f084519.jpg', 'checksum': 'f8af93849be9a4ca0fb1936410603773'}]"
Huawei Y6 Prime 2018 Black (ATU-L31) ,8790,nan,0,https://img.mvideo.ru/Pdb/30032654m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032654m.jpg', 'path': 'full/e81b9155bab9f32151ee9e45d5559926481d3b2d.jpg', 'checksum': '58b008c3270e17f68992a630534c5b3c'}]"
Samsung Galaxy A7 64Gb Pink (SM-A750FN) ,19990,21990,2000,https://img.mvideo.ru/Pdb/30040770m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040770m.jpg', 'path': 'full/c3a8384cb3fe3999b1d9b363157b08bce185cc34.jpg', 'checksum': '1f8a4a36ebdc13c8161952f7212144d6'}]"
Apple iPhone 7 32Gb Rose Gold (MN912RU/A) ,34990,nan,0,https://img.mvideo.ru/Pdb/30026138m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30026138m.jpg', 'path': 'full/b7bf8bba49960162e9ec106c6f0301d67128bed5.jpg', 'checksum': 'a954f0669ce9c1612452563b3c9844bc'}]"
Huawei Mate 20 Pro Black (LYA-L29) ,59990,77770,17780,https://img.mvideo.ru/Pdb/30040241m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040241m.jpg', 'path': 'full/ec010d7b1de7ec25e4ce055e5365fcf31ec6e969.jpg', 'checksum': 'a1215df5c9e12bb5d66e7aae1cdb09a2'}]"
Apple iPhone 8 64GB Silver (MQ6H2RU/A) ,44990,46990,2000,https://img.mvideo.ru/Pdb/30030152m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30030152m.jpg', 'path': 'full/94045a80921f6fea072e38b777c849a6c21222f8.jpg', 'checksum': 'e709a19fba83a04b9ea50258e6446d98'}]"
Apple iPhone XR 128GB RED (MRYE2RU/A) ,64990,67990,3000,https://img.mvideo.ru/Pdb/30040040m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040040m.jpg', 'path': 'full/067b3ee450d50509a763b7b888f091eee8ca010f.jpg', 'checksum': 'f235fbaf6e52ecae8c94925598701d06'}]"
Honor 8X 128Gb Red (JSN-L21) ,19990,nan,0,https://img.mvideo.ru/Pdb/30040293m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30040293m.jpg', 'path': 'full/254ecc503e7d79e024a33429d23cdcf199c38ebf.jpg', 'checksum': '88f714b1a053e9ec005175daa23f6408'}]"
Huawei Y9 2018 Black (FLA-LX1) ,12990,nan,0,https://img.mvideo.ru/Pdb/30032651m.jpg,"[{'url': 'https://img.mvideo.ru/Pdb/30032651m.jpg', 'path': 'full/18040a32ede168fea244918614fdfb27abfb1730.jpg', 'checksum': 'c23a23b62eb1a7901ff9b5a883e612d5'}]"
