invoice_id,invoice_number,sale_id,customer_id,issue_date,due_date,amount,payment_terms,status,payment_date,payment_method,notes
1680,INV-001680,267,82,2023-12-27,2024-01-26,240737.431,1 Передоплата,Прострочено,,,
1681,INV-001681,599,48,2023-12-03,2024-02-01,464104.56399999995,60 днів,Оплачено,2024-01-10,Банківський переказ,
1682,INV-001682,487,57,2024-02-05,2024-03-21,54803.8048,60 днів,Оплачено,2024-03-20,Картка,
1683,INV-001683,861,96,2023-09-04,2023-11-03,132482.73,1 Передоплата,Оплачено,2023-10-19,Картка,Решітка будівництво жити набір. Метелик запустити коробка оборот угодний житель.
1684,INV-001684,982,20,2023-08-25,2023-10-24,108424.128,45 днів,Оплачено,2023-10-23,Готівка,
1685,INV-001685,903,67,2024-07-31,2024-09-29,171337.7715,45 днів,Оплачено,2024-09-21,Картка,
1686,INV-001686,210,10,2023-01-30,2023-03-31,120694.825,60 днів,Оплачено,2023-03-05,Картка,
1687,INV-001687,91,139,2023-01-12,2023-02-11,121907.65749999999,30 днів,Оплачено,2023-02-06,Банківський переказ,
1688,INV-001688,536,98,2024-09-06,2024-10-21,373039.39749999996,60 днів,Оплачено,2024-09-23,Банківський переказ,
1689,INV-001689,279,129,2024-02-10,2024-03-11,5869.672,45 днів,Оплачено,2024-03-11,Картка,
1690,INV-001690,517,68,2023-02-09,2023-02-10,529996.0656,1 Передоплата,Оплачено,2023-02-10,Готівка,
1691,INV-001691,828,115,2023-05-31,2023-06-01,169549.27109999998,60 днів,Оплачено,2023-06-01,Картка,Плід пропадати дрімати метал нині. Виражений провал вовк потім.
1692,INV-001692,495,94,2023-03-27,2023-05-26,146015.63900000002,30 днів,Оплачено,2023-04-10,Картка,
1693,INV-001693,772,148,2024-02-07,2024-02-08,328835.3112,60 днів,Оплачено,2024-02-08,Готівка,
1694,INV-001694,829,16,2024-08-29,2024-08-30,446.304,30 днів,Оплачено,2024-08-30,Банківський переказ,
1695,INV-001695,660,136,2024-12-19,2025-01-18,4582.9475999999995,45 днів,Оплачено,2025-01-01,Готівка,Сходити що-небудь податковий поїзд. Відзначити фахівець диявол дівка кишеня.
1696,INV-001696,354,12,2024-12-04,2025-01-18,240364.9166,60 днів,Оплачено,2024-12-26,Готівка,
1697,INV-001697,559,57,2023-11-09,2023-12-24,137043.35199999998,60 днів,Оплачено,2023-12-11,Готівка,Актриса підлога танцювати степ. Лапа ламати несподіваний функція.
1698,INV-001698,892,97,2024-04-06,2024-06-05,33307.560000000005,45 днів,Оплачено,2024-05-08,Банківський переказ,
1699,INV-001699,678,129,2024-06-25,2024-08-24,12272.742,30 днів,Оплачено,2024-06-27,Картка,
1700,INV-001700,422,72,2024-12-17,2024-12-18,43719.291,45 днів,Прострочено,,,
1701,INV-001701,631,65,2023-07-20,2023-09-18,68488.92,30 днів,Оплачено,2023-08-13,Готівка,
1702,INV-001702,519,73,2024-10-07,2024-11-21,231460.848,1 Передоплата,Оплачено,2024-10-25,Картка,
1703,INV-001703,802,85,2024-07-06,2024-09-04,210513.552,45 днів,Оплачено,2024-07-15,Банківський переказ,
1704,INV-001704,703,117,2023-09-04,2023-11-03,159999.4264,1 Передоплата,Прострочено,,,Інфекція картинка ліловий. Жорстокий співрозмовник струмок актриса присвятити порада угодний.
1705,INV-001705,332,122,2024-09-05,2024-10-20,35797.299999999996,60 днів,Оплачено,2024-09-25,Банківський переказ,
1706,INV-001706,746,64,2023-06-27,2023-06-28,128829.1868,45 днів,Оплачено,2023-06-28,Готівка,
1707,INV-001707,375,104,2024-02-28,2024-04-13,3109.6634999999997,45 днів,Оплачено,2024-03-30,Банківський переказ,Хотіти реклама єдиний. Незвичайний спорт спасти терапія підземний легко бригада.
1708,INV-001708,392,37,2023-07-23,2023-07-24,477024.8344,1 Передоплата,Оплачено,2023-07-24,Банківський переказ,
1709,INV-001709,475,2,2024-02-12,2024-03-13,85789.2,30 днів,Оплачено,2024-02-17,Картка,
1710,INV-001710,330,55,2023-08-11,2023-09-10,19863.110399999998,30 днів,Прострочено,,,
1711,INV-001711,268,43,2024-11-23,2024-11-24,90862.86,60 днів,Оплачено,2024-11-24,Готівка,
1712,INV-001712,940,56,2023-04-14,2023-05-29,62302.1355,30 днів,Оплачено,2023-05-15,Готівка,
1713,INV-001713,964,73,2024-06-04,2024-07-19,207375.5684,60 днів,Оплачено,2024-07-16,Банківський переказ,Чоловічок потім несподівано ґазда прохід увійти.
1714,INV-001714,436,37,2024-02-24,2024-02-25,116997.20999999999,30 днів,Оплачено,2024-02-25,Готівка,
1715,INV-001715,334,44,2024-06-08,2024-07-23,71414.72,45 днів,Оплачено,2024-07-16,Готівка,
1716,INV-001716,724,118,2024-01-12,2024-03-12,18178.4967,45 днів,Оплачено,2024-02-03,Готівка,Падати ягода валюта коричневий. Місце рішення бок благати небезпека образа.
1717,INV-001717,946,12,2024-07-24,2024-09-22,158915.997,30 днів,Прострочено,,,
1718,INV-001718,89,83,2023-04-05,2023-04-06,21805.671299999998,60 днів,Оплачено,2023-04-06,Банківський переказ,
1719,INV-001719,412,27,2023-02-05,2023-04-06,346748.63999999996,30 днів,Оплачено,2023-03-11,Банківський переказ,
1720,INV-001720,352,37,2023-05-07,2023-06-21,100671.0,60 днів,Оплачено,2023-05-31,Банківський переказ,
1721,INV-001721,539,89,2024-03-31,2024-04-01,58904.123,45 днів,Прострочено,,,
1722,INV-001722,745,108,2023-12-01,2023-12-31,76464.98879999999,30 днів,Прострочено,,,
1723,INV-001723,324,37,2023-10-01,2023-10-31,82232.9994,30 днів,Прострочено,,,
1724,INV-001724,237,60,2024-09-18,2024-11-17,144592.49199999997,30 днів,Оплачено,2024-10-19,Готівка,
1725,INV-001725,412,27,2023-02-05,2023-03-07,346748.63999999996,30 днів,Оплачено,2023-02-24,Картка,
1726,INV-001726,887,36,2023-05-29,2023-07-13,110920.2672,60 днів,Оплачено,2023-06-15,Банківський переказ,
1727,INV-001727,748,75,2023-12-22,2024-02-20,154600.446,60 днів,Прострочено,,,
1728,INV-001728,953,46,2024-08-25,2024-10-24,48553.596000000005,30 днів,Оплачено,2024-09-14,Банківський переказ,Рішення гіркий тютюн заява палиця пісня.
1729,INV-001729,900,90,2023-01-15,2023-03-01,47179.5964,60 днів,Оплачено,2023-02-20,Готівка,
1730,INV-001730,275,98,2023-08-04,2023-09-18,267991.48,60 днів,Оплачено,2023-09-14,Картка,
1731,INV-001731,339,16,2024-06-25,2024-08-09,193254.91199999998,1 Передоплата,Оплачено,2024-08-09,Готівка,
1732,INV-001732,436,37,2024-02-24,2024-03-25,116997.20999999999,30 днів,Оплачено,2024-03-14,Банківський переказ,Квапливий космос банда шкільний. Кільце ґазда трясти правильний трубка порада звільнення.
1733,INV-001733,970,2,2024-04-28,2024-04-29,71734.00259999999,30 днів,Прострочено,,,
1734,INV-001734,844,90,2024-05-18,2024-06-17,117077.6865,45 днів,Оплачено,2024-06-05,Картка,
1735,INV-001735,397,62,2023-03-27,2023-05-11,193371.2616,60 днів,Оплачено,2023-05-11,Готівка,Відповідність керівник знаходити команда.
1736,INV-001736,624,112,2024-09-11,2024-10-26,5681.339999999999,45 днів,Прострочено,,,
1737,INV-001737,84,106,2024-01-17,2024-03-02,414696.303,60 днів,Оплачено,2024-02-14,Картка,Податковий чітко полюбити співати домогтися бетонний. Простір знищення поява розвинений.
1738,INV-001738,997,73,2024-11-09,2025-01-08,348.9309,45 днів,Оплачено,2024-12-01,Банківський переказ,
1739,INV-001739,76,67,2024-02-03,2024-02-04,282226.0584,30 днів,Оплачено,2024-02-04,Банківський переказ,
1740,INV-001740,347,28,2023-12-02,2024-01-16,125444.88,60 днів,Оплачено,2024-01-02,Готівка,
1741,INV-001741,169,117,2023-10-15,2023-11-29,393987.58,1 Передоплата,Оплачено,2023-10-31,Банківський переказ,
1742,INV-001742,992,61,2023-10-28,2023-10-29,277057.585,1 Передоплата,Оплачено,2023-10-29,Картка,
1743,INV-001743,575,58,2023-05-06,2023-06-05,262751.31,45 днів,Оплачено,2023-05-25,Готівка,
1744,INV-001744,639,24,2024-07-21,2024-09-04,94992.16319999998,60 днів,Оплачено,2024-08-30,Банківський переказ,
1745,INV-001745,82,10,2023-08-24,2023-10-23,646091.46,1 Передоплата,Оплачено,2023-09-03,Готівка,
1746,INV-001746,287,106,2023-02-02,2023-04-03,1531.8576,1 Передоплата,Прострочено,,,
1747,INV-001747,958,28,2023-09-07,2023-10-07,34505.9574,1 Передоплата,Оплачено,2023-09-15,Банківський переказ,
1748,INV-001748,767,115,2024-11-17,2024-12-17,610833.6036,30 днів,Оплачено,2024-12-12,Банківський переказ,
1749,INV-001749,969,60,2023-08-23,2023-08-24,85072.9761,1 Передоплата,Оплачено,2023-08-24,Банківський переказ,
1750,INV-001750,812,56,2023-05-27,2023-05-28,285993.18,60 днів,Оплачено,2023-05-28,Картка,
1751,INV-001751,127,146,2023-03-02,2023-04-16,137294.7464,30 днів,Оплачено,2023-03-30,Готівка,
1752,INV-001752,480,146,2023-11-03,2023-11-04,98767.144,60 днів,Оплачено,2023-11-04,Готівка,
1753,INV-001753,305,98,2023-02-15,2023-03-17,76156.883,1 Передоплата,Оплачено,2023-03-09,Банківський переказ,
1754,INV-001754,553,65,2024-09-06,2024-09-07,10248.1542,1 Передоплата,Оплачено,2024-09-07,Картка,
1755,INV-001755,635,118,2024-04-13,2024-05-28,453607.10399999993,60 днів,Оплачено,2024-05-18,Готівка,
1756,INV-001756,898,13,2024-03-13,2024-03-14,110950.4184,30 днів,Оплачено,2024-03-14,Банківський переказ,
1757,INV-001757,201,32,2023-05-06,2023-06-05,103979.35350000001,1 Передоплата,Оплачено,2023-05-15,Картка,
1758,INV-001758,882,112,2023-12-21,2024-01-20,187560.9162,30 днів,Оплачено,2024-01-02,Банківський переказ,
1759,INV-001759,121,54,2023-12-19,2023-12-20,508051.3152,30 днів,Оплачено,2023-12-20,Картка,О висіти різноманітний.
1760,INV-001760,610,55,2024-01-01,2024-01-02,320865.6528,1 Передоплата,Оплачено,2024-01-02,Картка,
1761,INV-001761,395,89,2024-10-06,2024-12-05,279606.081,60 днів,Оплачено,2024-11-27,Банківський переказ,Висловлюватися кидати летіти товар порт забирати.
1762,INV-001762,617,149,2023-09-30,2023-10-01,412336.911,60 днів,Оплачено,2023-10-01,Готівка,
1763,INV-001763,776,12,2024-10-18,2024-10-19,553083.7799999999,1 Передоплата,Оплачено,2024-10-19,Картка,
1764,INV-001764,867,21,2024-05-17,2024-07-16,114578.75899999999,60 днів,Оплачено,2024-06-09,Картка,
1765,INV-001765,835,69,2023-02-15,2023-02-16,535530.3139999999,1 Передоплата,Прострочено,,,
1766,INV-001766,421,52,2023-09-01,2023-10-16,405415.872,1 Передоплата,Оплачено,2023-09-12,Готівка,
1767,INV-001767,432,4,2024-08-10,2024-09-09,76266.5895,45 днів,Оплачено,2024-08-13,Готівка,
1768,INV-001768,842,90,2023-05-11,2023-05-12,280128.18539999996,60 днів,Прострочено,,,
1769,INV-001769,345,94,2023-11-02,2024-01-01,54141.488,1 Передоплата,Прострочено,,,
1770,INV-001770,766,22,2023-02-10,2023-03-27,37880.051999999996,45 днів,Оплачено,2023-02-23,Банківський переказ,
1771,INV-001771,430,97,2024-08-02,2024-10-01,81827.8848,30 днів,Прострочено,,,
1772,INV-001772,1000,27,2023-02-20,2023-04-21,32911.488000000005,60 днів,Оплачено,2023-03-27,Готівка,Камінчик порада свіжий даль заплакати. Намір диявол викинути встати.
1773,INV-001773,387,64,2024-03-09,2024-04-08,14110.950000000003,60 днів,Прострочено,,,
1774,INV-001774,53,49,2023-09-17,2023-11-16,56424.5,60 днів,Оплачено,2023-11-13,Картка,
1775,INV-001775,61,65,2024-11-01,2024-12-16,104896.18800000001,45 днів,Оплачено,2024-12-09,Готівка,
1776,INV-001776,577,28,2024-05-01,2024-06-30,88356.8736,45 днів,Оплачено,2024-06-13,Готівка,Палата сміятися ланцюжок бажання. Нервово безглуздий здригнутися прелесть о плавно мʼята.
1777,INV-001777,525,106,2023-11-05,2023-11-06,274113.30399999995,1 Передоплата,Оплачено,2023-11-06,Картка,
1778,INV-001778,728,92,2024-08-13,2024-10-12,69946.3296,45 днів,Оплачено,2024-10-08,Готівка,
1779,INV-001779,289,97,2023-01-01,2023-02-15,489641.418,1 Передоплата,Прострочено,,,
1780,INV-001780,909,53,2024-10-09,2024-11-08,271455.92100000003,60 днів,Оплачено,2024-10-26,Готівка,
1781,INV-001781,699,127,2024-06-25,2024-07-25,167956.3725,45 днів,Оплачено,2024-07-04,Банківський переказ,
1782,INV-001782,495,94,2023-03-27,2023-05-26,146015.63900000002,30 днів,Оплачено,2023-04-29,Банківський переказ,Направо насолода виднітися полум'я вказаний гідність а. Армійський інструкція монета тривога банк.
1783,INV-001783,484,44,2024-05-16,2024-06-15,110655.21720000001,45 днів,Оплачено,2024-06-03,Готівка,
1784,INV-001784,747,12,2023-12-29,2024-02-12,258932.73899999997,1 Передоплата,Оплачено,2024-01-06,Картка,
1785,INV-001785,5,129,2023-10-12,2023-11-26,123507.81079999999,60 днів,Прострочено,,,
1786,INV-001786,710,109,2024-05-21,2024-06-20,137881.64909999998,45 днів,Оплачено,2024-06-03,Банківський переказ,
1787,INV-001787,738,9,2023-06-23,2023-08-07,75126.77639999999,45 днів,Оплачено,2023-07-26,Картка,
1788,INV-001788,261,53,2023-07-19,2023-08-18,65399.620800000004,30 днів,Прострочено,,,Синок прірва команда гіркий. Місце блискучий гідність.
1789,INV-001789,206,94,2023-12-01,2024-01-30,451970.7471999999,60 днів,Оплачено,2023-12-21,Готівка,"Інший написати болісно.
Художній правління подробиця."
1790,INV-001790,643,88,2023-02-18,2023-04-04,20332.7946,45 днів,Прострочено,,,
1791,INV-001791,951,44,2023-06-22,2023-08-21,394415.5761,60 днів,Оплачено,2023-07-06,Готівка,
1792,INV-001792,128,4,2024-04-12,2024-06-11,106857.1584,30 днів,Оплачено,2024-05-19,Картка,
1793,INV-001793,628,125,2024-06-07,2024-08-06,264946.57639999996,1 Передоплата,Оплачено,2024-07-08,Готівка,
1794,INV-001794,667,41,2024-05-13,2024-06-27,73447.79520000001,45 днів,Оплачено,2024-06-17,Готівка,
1795,INV-001795,400,79,2023-01-26,2023-02-25,80142.77699999999,45 днів,Оплачено,2023-02-12,Картка,
1796,INV-001796,668,96,2024-10-08,2024-10-09,54572.518,30 днів,Оплачено,2024-10-09,Банківський переказ,
1797,INV-001797,791,61,2024-06-07,2024-08-06,223253.4192,45 днів,Прострочено,,,Природа дрібниця шкарпетка при застосовуватися головка. Гіркий насолода хата.
1798,INV-001798,165,57,2024-03-16,2024-04-30,376806.50899999996,1 Передоплата,Оплачено,2024-04-15,Банківський переказ,
1799,INV-001799,291,59,2023-10-10,2023-11-09,10921.1456,30 днів,Прострочено,,,
1800,INV-001800,732,53,2024-11-03,2024-12-03,368206.66679999995,1 Передоплата,Оплачено,2024-11-23,Банківський переказ,
1801,INV-001801,637,55,2023-04-30,2023-05-30,238222.5472,45 днів,Прострочено,,,
1802,INV-001802,269,118,2024-04-27,2024-04-28,106058.30119999999,45 днів,Прострочено,,,
1803,INV-001803,217,44,2024-11-25,2024-11-26,379326.525,45 днів,Оплачено,2024-11-26,Картка,
1804,INV-001804,526,114,2024-04-18,2024-06-17,94613.4918,30 днів,Оплачено,2024-05-09,Картка,
1805,INV-001805,681,111,2024-08-08,2024-09-07,474208.48640000005,45 днів,Оплачено,2024-09-02,Готівка,
1806,INV-001806,832,65,2023-07-10,2023-07-11,18837.036,1 Передоплата,Оплачено,2023-07-11,Банківський переказ,
1807,INV-001807,471,139,2024-07-31,2024-08-30,170783.09600000002,45 днів,Оплачено,2024-08-21,Картка,Грати інший чотири падаль. Порт точно порт точно.
1808,INV-001808,433,85,2024-03-27,2024-05-26,114299.9872,1 Передоплата,Оплачено,2024-05-07,Картка,
1809,INV-001809,43,5,2024-04-03,2024-04-04,8307.381599999999,45 днів,Оплачено,2024-04-04,Готівка,
1810,INV-001810,999,108,2023-11-15,2024-01-14,601162.7915999999,1 Передоплата,Прострочено,,,
1811,INV-001811,738,9,2023-06-23,2023-08-22,75126.77639999999,45 днів,Оплачено,2023-07-07,Картка,
1812,INV-001812,774,14,2023-10-05,2023-11-19,405626.16099999996,30 днів,Оплачено,2023-11-10,Готівка,Плавно ручка дрімати. Паща рота податковий вмирати хата господиня.
1813,INV-001813,556,54,2023-03-10,2023-03-11,44193.39399999999,1 Передоплата,Оплачено,2023-03-11,Банківський переказ,Зупинити вперед виражений факультет страта єдиний.
1814,INV-001814,821,99,2024-04-11,2024-05-11,442360.85,1 Передоплата,Прострочено,,,
1815,INV-001815,683,24,2024-05-25,2024-06-24,127576.4092,1 Передоплата,Оплачено,2024-06-24,Готівка,
1816,INV-001816,630,5,2024-11-01,2024-12-31,157411.3632,1 Передоплата,Оплачено,2024-12-24,Банківський переказ,
1817,INV-001817,604,66,2023-11-08,2023-12-23,11037.446399999999,60 днів,Оплачено,2023-12-09,Картка,
1818,INV-001818,28,102,2024-11-14,2024-12-29,611082.7008,60 днів,Оплачено,2024-11-25,Картка,
1819,INV-001819,71,14,2024-11-22,2025-01-21,154018.28559999997,30 днів,Оплачено,2025-01-02,Картка,
1820,INV-001820,115,99,2024-09-01,2024-10-31,222132.75,30 днів,Оплачено,2024-09-19,Банківський переказ,
1821,INV-001821,824,128,2023-09-10,2023-09-11,239043.55049999998,30 днів,Оплачено,2023-09-11,Картка,
1822,INV-001822,464,12,2023-01-13,2023-01-14,3534.5539,1 Передоплата,Оплачено,2023-01-14,Готівка,
1823,INV-001823,868,49,2023-06-22,2023-08-06,474621.3392,60 днів,Оплачено,2023-07-10,Готівка,Бажання плід що жити заробити бігати. Подробиця подвірʼя помовчати сміття функція спорт.
1824,INV-001824,88,6,2023-06-12,2023-07-12,246441.14879999997,30 днів,Оплачено,2023-07-04,Картка,
1825,INV-001825,525,106,2023-11-05,2023-12-05,274113.30399999995,60 днів,Оплачено,2023-11-13,Банківський переказ,
1826,INV-001826,518,6,2024-09-16,2024-10-31,12499.070800000001,30 днів,Оплачено,2024-10-27,Готівка,
1827,INV-001827,855,4,2023-02-24,2023-02-25,36885.6786,1 Передоплата,Оплачено,2023-02-25,Картка,
1828,INV-001828,588,45,2023-02-07,2023-03-24,6272.244000000001,45 днів,Оплачено,2023-03-04,Готівка,
1829,INV-001829,752,105,2023-12-19,2024-02-17,150664.3612,1 Передоплата,Оплачено,2024-02-13,Банківський переказ,
1830,INV-001830,436,37,2024-02-24,2024-02-25,116997.20999999999,60 днів,Оплачено,2024-02-25,Картка,Процес вмирати при вмирати протягувати. Хотіти прем'єра зображати гуляти.
1831,INV-001831,679,52,2023-10-14,2023-12-13,489414.8028,1 Передоплата,Прострочено,,,Пропаганда гідність здригнутися яскраво. Міра військовий покидати червʼяк розводити вчений.
1832,INV-001832,877,122,2024-07-18,2024-09-16,60900.392,60 днів,Прострочено,,,Шкільний щур приятель тисяча рідкий. Функція розлад простір.
1833,INV-001833,91,139,2023-01-12,2023-03-13,121907.65749999999,45 днів,Прострочено,,,Супроводжуватися труп природа витримати хотіти. Фахівець тута інший хід.
1834,INV-001834,974,130,2023-10-08,2023-12-07,72543.73500000002,45 днів,Оплачено,2023-11-17,Банківський переказ,
1835,INV-001835,862,101,2024-03-15,2024-03-16,444577.2,60 днів,Оплачено,2024-03-16,Банківський переказ,
1836,INV-001836,757,60,2024-05-29,2024-07-28,16102.825200000001,60 днів,Оплачено,2024-06-21,Банківський переказ,
1837,INV-001837,29,51,2023-05-21,2023-06-20,525815.3472000001,45 днів,Оплачено,2023-05-25,Банківський переказ,
1838,INV-001838,982,20,2023-08-25,2023-10-09,108424.128,60 днів,Оплачено,2023-09-14,Картка,
1839,INV-001839,476,73,2024-02-01,2024-03-02,283843.152,1 Передоплата,Оплачено,2024-02-09,Картка,
1840,INV-001840,94,24,2024-01-10,2024-01-11,295447.5,1 Передоплата,Оплачено,2024-01-11,Банківський переказ,Нога функція яблуко правління заробити запустити нестерпний. Збудження інвалід перебивати.
1841,INV-001841,867,21,2024-05-17,2024-05-18,114578.75899999999,30 днів,Прострочено,,,
1842,INV-001842,842,90,2023-05-11,2023-05-12,280128.18539999996,45 днів,Оплачено,2023-05-12,Готівка,Співати наполегливо тута юний. Дошлий покоління вивчити. Упор що-небудь райком труп.
1843,INV-001843,108,116,2024-10-30,2024-12-14,41894.2305,60 днів,Прострочено,,,
1844,INV-001844,997,73,2024-11-09,2024-12-09,348.9309,45 днів,Оплачено,2024-11-25,Картка,
1845,INV-001845,31,49,2024-09-05,2024-10-20,317935.23520000005,1 Передоплата,Оплачено,2024-09-19,Картка,
1846,INV-001846,561,97,2023-12-18,2024-02-16,223758.7626,1 Передоплата,Оплачено,2023-12-19,Картка,Темніти сумнівний червонй страта порада триста.
1847,INV-001847,119,55,2023-07-06,2023-07-07,40190.604999999996,30 днів,Оплачено,2023-07-07,Готівка,
1848,INV-001848,871,57,2024-07-23,2024-08-22,80476.5216,45 днів,Оплачено,2024-08-22,Готівка,
1849,INV-001849,862,101,2024-03-15,2024-04-14,444577.2,1 Передоплата,Оплачено,2024-04-14,Картка,
1850,INV-001850,142,63,2024-05-28,2024-06-27,285370.5,30 днів,Оплачено,2024-06-26,Картка,
1851,INV-001851,829,16,2024-08-29,2024-09-28,446.304,30 днів,Оплачено,2024-09-01,Банківський переказ,Коваль набір каюта бок. Черговий синок що-небудь тисяча розуміти купа-невеличка.
1852,INV-001852,301,139,2023-06-30,2023-08-29,207509.055,60 днів,Оплачено,2023-07-30,Картка,Перед будівництво очко. Тута труп страта черговий коричневий пропаганда.
1853,INV-001853,32,38,2024-02-01,2024-03-17,65065.83839999999,60 днів,Оплачено,2024-03-11,Готівка,Хліб порт призначити падаль. Уточнити податковий лівий міркування.
1854,INV-001854,515,14,2024-02-07,2024-03-08,103400.2944,60 днів,Оплачено,2024-03-07,Картка,
1855,INV-001855,254,5,2024-11-24,2024-11-25,21878.082000000002,30 днів,Оплачено,2024-11-25,Банківський переказ,Порівняння заспівати білизна ленінград засунути упор.
1856,INV-001856,591,105,2024-02-17,2024-04-02,210933.3128,1 Передоплата,Оплачено,2024-03-30,Готівка,
1857,INV-001857,263,126,2024-10-30,2024-12-29,468565.71520000004,30 днів,Оплачено,2024-11-11,Картка,
1858,INV-001858,258,132,2023-06-19,2023-07-19,29391.120000000003,1 Передоплата,Прострочено,,,Валюта тютюн штаб командир заспівати. Міф князь кора соціалістичний. Олівець провінція мить упор.
1859,INV-001859,716,9,2024-12-29,2025-01-28,83367.5472,60 днів,Оплачено,2025-01-23,Готівка,
1860,INV-001860,134,126,2023-09-19,2023-10-19,2086.7968,30 днів,Прострочено,,,
1861,INV-001861,193,79,2023-04-02,2023-05-02,292713.066,1 Передоплата,Оплачено,2023-04-20,Банківський переказ,
1862,INV-001862,445,27,2024-09-26,2024-10-26,369627.552,1 Передоплата,Оплачено,2024-10-13,Банківський переказ,
1863,INV-001863,777,10,2024-01-25,2024-02-24,262585.477,60 днів,Оплачено,2024-02-06,Готівка,
1864,INV-001864,426,147,2024-08-14,2024-08-15,569678.2392,1 Передоплата,Оплачено,2024-08-15,Банківський переказ,
1865,INV-001865,266,128,2024-08-09,2024-09-23,118740.20399999998,30 днів,Оплачено,2024-09-11,Картка,
1866,INV-001866,850,64,2024-07-10,2024-08-09,328545.18269999995,1 Передоплата,Оплачено,2024-08-02,Банківський переказ,
1867,INV-001867,822,36,2024-03-07,2024-04-06,266299.0075,45 днів,Оплачено,2024-04-05,Банківський переказ,
1868,INV-001868,703,117,2023-09-04,2023-09-05,159999.4264,1 Передоплата,Оплачено,2023-09-05,Готівка,Рішення природа шкарпетка мимо ґазда прелесть.
1869,INV-001869,338,30,2024-06-22,2024-08-21,33111.984,1 Передоплата,Оплачено,2024-07-19,Картка,
1870,INV-001870,624,112,2024-09-11,2024-11-10,5681.339999999999,45 днів,Оплачено,2024-09-22,Картка,А банк так здригнутися кишеня почуття правління. Вечір прощення сонце наполегливо ставити.
1871,INV-001871,424,85,2024-11-04,2024-11-05,184022.293,45 днів,Оплачено,2024-11-05,Банківський переказ,
1872,INV-001872,23,53,2024-06-03,2024-08-02,22827.816000000003,45 днів,Оплачено,2024-07-04,Банківський переказ,
1873,INV-001873,677,69,2023-08-24,2023-10-23,440609.75999999995,45 днів,Прострочено,,,Відповідність набір комунізм прихований.
1874,INV-001874,7,128,2024-12-21,2025-01-20,272920.3776,30 днів,Оплачено,2025-01-06,Готівка,
1875,INV-001875,867,21,2024-05-17,2024-06-16,114578.75899999999,60 днів,Оплачено,2024-05-26,Готівка,
1876,INV-001876,601,120,2023-10-16,2023-12-15,427154.58,30 днів,Оплачено,2023-10-22,Банківський переказ,
1877,INV-001877,972,25,2023-02-19,2023-03-21,73981.3074,1 Передоплата,Прострочено,,,
1878,INV-001878,351,59,2023-04-23,2023-05-23,53473.403999999995,1 Передоплата,Оплачено,2023-05-22,Готівка,
1879,INV-001879,675,111,2023-08-24,2023-10-23,278236.904,1 Передоплата,Оплачено,2023-10-22,Готівка,
1880,INV-001880,423,13,2024-10-19,2024-10-20,47240.0896,45 днів,Оплачено,2024-10-20,Готівка,
1881,INV-001881,481,85,2024-02-06,2024-02-07,26664.556800000002,30 днів,Оплачено,2024-02-07,Банківський переказ,
1882,INV-001882,707,48,2023-01-05,2023-02-19,208694.06459999998,1 Передоплата,Оплачено,2023-01-08,Готівка,
1883,INV-001883,500,104,2023-07-28,2023-09-26,192036.55680000002,60 днів,Оплачено,2023-09-04,Готівка,
1884,INV-001884,665,107,2023-02-14,2023-04-15,303706.1276,60 днів,Оплачено,2023-03-24,Банківський переказ,
1885,INV-001885,780,102,2023-04-16,2023-05-16,269567.6192,1 Передоплата,Оплачено,2023-05-03,Банківський переказ,
1886,INV-001886,482,9,2023-02-20,2023-03-22,17233.884000000002,30 днів,Оплачено,2023-03-21,Готівка,
1887,INV-001887,356,112,2023-12-26,2023-12-27,223697.495,60 днів,Оплачено,2023-12-27,Банківський переказ,
1888,INV-001888,768,18,2024-10-27,2024-10-28,439698.57359999995,45 днів,Оплачено,2024-10-28,Картка,
1889,INV-001889,349,20,2023-08-23,2023-08-24,390429.20399999997,30 днів,Оплачено,2023-08-24,Готівка,
1890,INV-001890,234,132,2024-05-17,2024-07-16,318259.7286,45 днів,Оплачено,2024-06-28,Картка,Поява благати загроза процес близько головка мета головний. Поріг правління ліловий лягати.
1891,INV-001891,794,61,2023-09-07,2023-11-06,310160.0205,30 днів,Оплачено,2023-10-03,Картка,
1892,INV-001892,594,86,2023-04-04,2023-06-03,14731.488,30 днів,Оплачено,2023-04-11,Готівка,
1893,INV-001893,390,58,2023-12-23,2023-12-24,130692.80399999999,1 Передоплата,Оплачено,2023-12-24,Готівка,Заплакати більше термін їжа триста. Заборонити програміст від'їзд розстебнути купа-невеличка.
1894,INV-001894,951,44,2023-06-22,2023-08-06,394415.5761,1 Передоплата,Оплачено,2023-07-04,Готівка,
1895,INV-001895,904,116,2023-12-30,2023-12-31,154603.9296,1 Передоплата,Оплачено,2023-12-31,Картка,
1896,INV-001896,259,68,2024-05-14,2024-06-13,82850.5872,60 днів,Оплачено,2024-05-17,Готівка,
1897,INV-001897,784,112,2023-06-18,2023-06-19,150186.2349,30 днів,Оплачено,2023-06-19,Картка,
1898,INV-001898,188,130,2023-06-26,2023-08-25,85789.2,30 днів,Оплачено,2023-08-11,Картка,
1899,INV-001899,888,14,2023-03-17,2023-05-16,364179.3903,60 днів,Оплачено,2023-03-22,Банківський переказ,
1900,INV-001900,418,104,2024-01-01,2024-01-31,150875.264,45 днів,Оплачено,2024-01-21,Банківський переказ,
